DistrictCode,DistrictName,SchoolCode,SchoolName,term,stateCourseCodeId,courseTitle,letterGrade,count,cs_course
17402,Vashon Island School District,2419,Vashon Island High School,SEM1,3026,AP COMP SCI A,B+,1,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,A-,13,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,A ,11,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,B-,1,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,B ,3,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,B+,3,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,C-,2,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,C ,4,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,C+,3,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,F ,1,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM1,3026,AP COMP SCI A,NC,1,yes
27403,Bethel School District,5033,Graham Kapowsin High School,SEM2,3026,AP COMP SCI A,W ,1,yes
29100,Burlington-Edison School District,2362,Burlington Edison High School,ALLYR,3026,AP COMP SCI A,A-,3,yes
29100,Burlington-Edison School District,2362,Burlington Edison High School,ALLYR,3026,AP COMP SCI A,A ,5,yes
29100,Burlington-Edison School District,2362,Burlington Edison High School,ALLYR,3026,AP COMP SCI A,B ,1,yes
29100,Burlington-Edison School District,2362,Burlington Edison High School,ALLYR,3026,AP COMP SCI A,C ,1,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,3026,AP COMP SCI A,A ,17,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,3026,AP COMP SCI A,B-,2,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,3026,AP COMP SCI A,B ,5,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,3026,AP COMP SCI A,B+,1,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,3026,AP COMP SCI A,C ,3,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,3026,AP COMP SCI A,D ,2,yes
32356,Central Valley School District,5278,Spokane Valley Tech,SEM1,3026,AP Comp Sci A & App Dev,A ,3,yes
32356,Central Valley School District,5278,Spokane Valley Tech,SEM1,3026,AP Comp Sci A & App Dev,B ,2,yes
32356,Central Valley School District,5278,Spokane Valley Tech,SEM1,3026,AP Comp Sci A & App Dev,B+,1,yes
32356,Central Valley School District,5278,Spokane Valley Tech,SEM1,3026,AP Comp Sci A & App Dev,C+,1,yes
32356,Central Valley School District,5278,Spokane Valley Tech,SEM2,3026,AP Comp Sci A & App Dev,A ,2,yes
32356,Central Valley School District,5278,Spokane Valley Tech,SEM2,3026,AP Comp Sci A & App Dev,B ,2,yes
32356,Central Valley School District,5278,Spokane Valley Tech,SEM2,3026,AP Comp Sci A & App Dev,B+,1,yes
32354,Mead School District,5268,Riverpoint Academy,SEM1,3026,AP COMP SCI A I,A ,15,yes
32354,Mead School District,5268,Riverpoint Academy,SEM1,3026,AP COMP SCI A I,C ,4,yes
32354,Mead School District,5268,Riverpoint Academy,SEM1,3026,AP COMP SCI A I,F ,3,yes
32354,Mead School District,5268,Riverpoint Academy,SEM2,3026,AP COMP SCI A II,A ,1,yes
17402,Vashon Island School District,2419,Vashon Island High School,SEM2,3026,AP COMP SCI B,A-,1,yes
17402,Vashon Island School District,2419,Vashon Island High School,SEM2,3026,AP COMP SCI B,A ,7,yes
17402,Vashon Island School District,2419,Vashon Island High School,SEM2,3026,AP COMP SCI B,B+,1,yes
17402,Vashon Island School District,2419,Vashon Island High School,SEM2,3026,AP COMP SCI B,W ,1,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,3026,AP COMP SCI B,A-,3,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,3026,AP COMP SCI B,A ,9,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,3026,AP COMP SCI B,B-,1,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,3026,AP COMP SCI B,B ,2,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,3026,AP COMP SCI B,C+,3,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,3026,AP COMP SCI B,D ,3,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,3026,AP COMP SCI B,D+,1,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,3026,AP COMP SCI B,F ,1,yes
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,3026,AP COMP SCI B,W ,1,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,A ,9,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,B-,3,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,B ,5,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,B+,2,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,C ,3,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,C+,1,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,D ,4,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,D+,1,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,F ,1,yes
18100,Bremerton School District,3109,Bremerton High School,SEM1,3026,AP COMP SCI I,W ,2,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,A-,1,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,A ,10,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,B-,2,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,B+,6,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,C-,2,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,C ,2,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,C+,1,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,D ,2,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,D+,1,yes
18100,Bremerton School District,3109,Bremerton High School,SEM2,3026,AP COMP SCI II,F ,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM1,3026,AP COMP SCI PR1,A ,4,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM1,3026,AP COMP SCI PR1,B ,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM1,3026,AP COMP SCI PR1,B+,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM1,3026,AP COMP SCI PR1,C ,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM1,3026,AP COMP SCI PR1,C+,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM1,3026,AP COMP SCI PR1,D+,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM1,3026,AP COMP SCI PR1,P ,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM2,3026,AP COMP SCI PR2,A-,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM2,3026,AP COMP SCI PR2,A ,5,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM2,3026,AP COMP SCI PR2,B-,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM2,3026,AP COMP SCI PR2,B ,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM2,3026,AP COMP SCI PR2,C ,1,yes
6114,Evergreen School District (Clark),2724,Evergreen High School,SEM2,3026,AP COMP SCI PR2,D ,1,yes
32356,Central Valley School District,3065,Central Valley High School,SEM1,3026,AP Comp Sci Princ 1,A-,5,yes
32356,Central Valley School District,3065,Central Valley High School,SEM1,3026,AP Comp Sci Princ 1,A ,10,yes
32356,Central Valley School District,3065,Central Valley High School,SEM1,3026,AP Comp Sci Princ 1,B+,1,yes
32356,Central Valley School District,3065,Central Valley High School,SEM1,3026,AP Comp Sci Princ 1,C ,1,yes
32356,Central Valley School District,3065,Central Valley High School,SEM1,3026,AP Comp Sci Princ 1,D ,1,yes
32356,Central Valley School District,3415,University High School,SEM1,3026,AP Comp Sci Princ 1,A-,4,yes
32356,Central Valley School District,3415,University High School,SEM1,3026,AP Comp Sci Princ 1,A ,14,yes
32356,Central Valley School District,3415,University High School,SEM1,3026,AP Comp Sci Princ 1,C+,1,yes
27010,Tacoma School District,2084,Stadium,SEM1,3026,AP Comp Sci Principles 1,A-,3,yes
27010,Tacoma School District,2084,Stadium,SEM1,3026,AP Comp Sci Principles 1,A ,13,yes
27010,Tacoma School District,2084,Stadium,SEM1,3026,AP Comp Sci Principles 1,B ,2,yes
27010,Tacoma School District,2084,Stadium,SEM1,3026,AP Comp Sci Principles 1,B+,2,yes
27010,Tacoma School District,2084,Stadium,SEM1,3026,AP Comp Sci Principles 1,C+,1,yes
27010,Tacoma School District,2084,Stadium,SEM1,3026,AP Comp Sci Principles 1,E ,1,yes
27010,Tacoma School District,2084,Stadium,SEM1,3026,AP Comp Sci Principles 1,W ,3,yes
27010,Tacoma School District,2215,Lincoln,SEM1,3026,AP Comp Sci Principles 1,A-,3,yes
27010,Tacoma School District,2215,Lincoln,SEM1,3026,AP Comp Sci Principles 1,A ,5,yes
27010,Tacoma School District,2215,Lincoln,SEM1,3026,AP Comp Sci Principles 1,B-,2,yes
27010,Tacoma School District,2215,Lincoln,SEM1,3026,AP Comp Sci Principles 1,B ,1,yes
27010,Tacoma School District,2215,Lincoln,SEM1,3026,AP Comp Sci Principles 1,B+,1,yes
27010,Tacoma School District,2215,Lincoln,SEM1,3026,AP Comp Sci Principles 1,C ,4,yes
27010,Tacoma School District,2084,Stadium,SEM2,3026,AP Comp Sci Principles 2,A-,3,yes
27010,Tacoma School District,2084,Stadium,SEM2,3026,AP Comp Sci Principles 2,A ,14,yes
27010,Tacoma School District,2084,Stadium,SEM2,3026,AP Comp Sci Principles 2,E ,1,yes
27010,Tacoma School District,2215,Lincoln,SEM2,3026,AP Comp Sci Principles 2,A-,1,yes
27010,Tacoma School District,2215,Lincoln,SEM2,3026,AP Comp Sci Principles 2,A ,5,yes
27010,Tacoma School District,2215,Lincoln,SEM2,3026,AP Comp Sci Principles 2,B-,2,yes
27010,Tacoma School District,2215,Lincoln,SEM2,3026,AP Comp Sci Principles 2,B ,2,yes
27010,Tacoma School District,2215,Lincoln,SEM2,3026,AP Comp Sci Principles 2,B+,2,yes
27010,Tacoma School District,2215,Lincoln,SEM2,3026,AP Comp Sci Principles 2,C-,1,yes
27010,Tacoma School District,2215,Lincoln,SEM2,3026,AP Comp Sci Principles 2,C ,1,yes
27010,Tacoma School District,2215,Lincoln,SEM2,3026,AP Comp Sci Principles 2,C+,1,yes
27010,Tacoma School District,2215,Lincoln,SEM2,3026,AP Comp Sci Principles 2,W ,1,yes
17411,Issaquah School District,3962,Liberty Sr High School,ALLYR,3026,AP COMP SCIENCE,A-,12,yes
17411,Issaquah School District,3962,Liberty Sr High School,ALLYR,3026,AP COMP SCIENCE,A ,30,yes
17411,Issaquah School District,3962,Liberty Sr High School,ALLYR,3026,AP COMP SCIENCE,B-,1,yes
17411,Issaquah School District,3962,Liberty Sr High School,ALLYR,3026,AP COMP SCIENCE,B ,6,yes
17411,Issaquah School District,3962,Liberty Sr High School,ALLYR,3026,AP COMP SCIENCE,B+,2,yes
17411,Issaquah School District,3962,Liberty Sr High School,ALLYR,3026,AP COMP SCIENCE,C-,1,yes
31103,Monroe School District,4528,Monroe High School,ALLYR,3026,AP Comp Science,A ,5,yes
31103,Monroe School District,4528,Monroe High School,ALLYR,3026,AP Comp Science,B-,1,yes
31103,Monroe School District,4528,Monroe High School,ALLYR,3026,AP Comp Science,B ,4,yes
31103,Monroe School District,4528,Monroe High School,ALLYR,3026,AP Comp Science,B+,1,yes
31103,Monroe School District,4528,Monroe High School,ALLYR,3026,AP Comp Science,C-,1,yes
31103,Monroe School District,4528,Monroe High School,ALLYR,3026,AP Comp Science,C ,2,yes
31103,Monroe School District,4528,Monroe High School,ALLYR,3026,AP Comp Science,W ,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,A ,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,B-,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,B ,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,B+,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,C-,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,C ,6,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,C+,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,D ,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,F ,3,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science A,NC,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,A-,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,A ,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,B-,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,B ,4,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,B+,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,C-,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,C+,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,D ,4,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,D+,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science A,F ,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,A-,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,A ,8,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,B-,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,B ,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,B+,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,C-,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,C ,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,C+,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,D ,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM1,3026,AP Comp Science Principles,W ,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science Principles,A ,7,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science Principles,B-,4,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science Principles,B ,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science Principles,B+,2,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science Principles,C-,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science Principles,C+,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science Principles,D+,1,yes
18401,Central Kitsap School District,4100,Olympic High School,SEM2,3026,AP Comp Science Principles,F ,2,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM1,3026,AP COMPSCI A S1,A-,1,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM1,3026,AP COMPSCI A S1,A ,11,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM1,3026,AP COMPSCI A S1,B-,1,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM1,3026,AP COMPSCI A S1,B ,4,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM1,3026,AP COMPSCI A S1,C-,1,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM1,3026,AP COMPSCI A S1,C ,1,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM1,3026,AP COMPSCI A S1,D ,7,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM1,3026,AP COMPSCI A S1,F ,1,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM2,3026,AP COMPSCI A S2,A-,3,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM2,3026,AP COMPSCI A S2,A ,9,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM2,3026,AP COMPSCI A S2,B-,1,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM2,3026,AP COMPSCI A S2,B ,3,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM2,3026,AP COMPSCI A S2,C ,3,yes
15201,Oak Harbor School District,2974,Oak Harbor High School,SEM2,3026,AP COMPSCI A S2,D ,6,yes
32081,Spokane School District,3412,Ferris High School,TRI1,3026,AP Computer Programming A,A ,1,yes
8122,Longview School District,2416,R A Long High School,SEM1,3026,AP COMPUTER SCI,A ,24,yes
8122,Longview School District,2416,R A Long High School,SEM1,3026,AP COMPUTER SCI,B ,2,yes
8122,Longview School District,2416,R A Long High School,SEM1,3026,AP COMPUTER SCI,C ,1,yes
8122,Longview School District,2416,R A Long High School,SEM2,3026,AP COMPUTER SCI,A ,12,yes
