X,Y,FID,SchoolCode,Latitude,Longitude,ESDCode,ESDName,LEACode,LEAName,SchoolName,LowestGrad,HighestGra,AddressLin,AddressL_1,City,State,ZipCode,PrincipalN,Email,Phone,OrgCategor,AYPCode,GradeCateg,OrgCateg_1
-119.1868241,46.18318002,2298,5439,46.18318606,-119.1868378,11801,Educational Service District 123,3017,Kennewick School District,Chinook Middle School,6,8,6011 W 10th Place, ,Kennewick,Washington,99338,Kevin  Pierce,kevin.pierce@ksd.org,509-222-7500," Affiliated With District, Public School",P,Middle School,Public
-120.7738665,48.19911899,2299,3861,48.199125,-120.773881,4801,North Central Educational Service District 171,4129,Lake Chelan School District,Holden Village Community School,K,12,HCOO Stop 2,Holden Village,Chelan,Washington,98816-0000,Kelly  Kronbauer,kronbauerk@chelanschools.org,509.682.4031," Public School, Regular School",P,K-12,Public
-119.1524879,46.81636409,2300,5285,46.81637018,-119.1525018,11801,Educational Service District 123,1147,Othello School District,Wahitis Elementary School,K,5,905 South 14th Avenue, ,Othello,Washington,99344,Pete  Perez,pperez@othello.wednet.edu,509.488.2659," Public School, Regular School",P,Elementary School,Public
-119.3745307,46.27328438,2301,5493,46.27329041,-119.3745445,11801,Educational Service District 123,3400,Richland School District,Leona Libby Middle School,6,8,3259 Belmont Blvd., ,West Richland,Washington,99353,Andre  Harguanani,Andre.Harguanani@rsd.edu,509.967.6465," Public School, Regular School",P,Middle School,Public
-119.622775,46.91222095,2302,5388,46.912227,-119.622789,39801,Educational Service District 105,13160,Royal School District,Royal Intermediate School,4,6,PO Box 486, ,Royal City,Washington,99357-0486,Linda  Achondo,lachondo@royalsd.org,509.346.2226," Public School, Regular School",P,Elementary School,Public
-122.3368402,48.2425625,2303,5108,48.24256835,-122.336855,29801,Northwest Educational Service District 189,31401,Stanwood-Camano School District,Lincoln Academy,6,8,7600 272nd St NW, ,Stanwood,Washington,98292,RYAN  OVENELL,rovenell@stanwood.wednet.edu,360.629.1340," Alternative School, Public School",A,Middle School,Public
-122.3368402,48.2425625,2304,1707,48.24256835,-122.336855,29801,Northwest Educational Service District 189,31401,Stanwood-Camano School District,Lincoln Hill High School,9,12,7400 272ND ST NW, ,STANWOOD,Washington,98292-0000,RYAN  OVENELL,rovenell@stanwood.wednet.edu,360.629.1340," Alternative School, Public School",A,High School,Public
-118.8701151,46.66431674,2305,1889,46.66432284,-118.8701289,11801,Educational Service District 123,11051,North Franklin School District,Connell Preschool,PK,PK,PO Box 829, ,Connell,Washington,99326-0829,Carrie  Hatch,chatch@nfsd.org,509.234.9218," Preschool, Public School",P,PK Only,Public
-122.5604786,47.1817252,2306,2041,47.18173097,-122.5604932,17801,Puget Sound Educational Service District 121,27400,Clover Park School District,Firwood,4,12,8805 Steilacoom Blvd SW, ,Steilacoom,Washington,98498-4771,Carolyn  Watkins,cwatkins@cloverpark.k12.wa.us,253.756.2522, Institution,I,Other,Public
-122.3230604,47.44122119,2307,2270,47.441227,-122.323075,17801,Puget Sound Educational Service District 121,17401,Highline School District,Puget Sound Skills Center,10,12,18010 8th Ave S, ,Seattle,Washington,98148-1908,Todd  Moorhead,Todd.Moorhead@highlineschools.org,206.631.7300," Public School, Vocational/technical school",V,High School,Public
-122.2696073,47.91715916,2308,4019,47.917165,-122.269622,29801,Northwest Educational Service District 189,31006,Mukilteo School District,Sno-Isle Skills Center,11,12,9001 Airport Road, ,Everett,Washington,98204,Maggie M Bagwell,BagwellMM@Mukilteo.wednet.edu,425.348.2220," Public School, Vocational/technical school",V,High School,Public
-119.2008222,46.21846896,2309,4118,46.218475,-119.200836,11801,Educational Service District 123,3017,Kennewick School District,Tri-Tech Skills Center,9,12,5929 WEST METALINE AVENUE, ,KENNEWICK,Washington,99336-1494,Paul  Randall,paul.randall@ksd.org,509.222.7300," Public School, Vocational/technical school",V,High School,Public
-117.3686823,47.69605167,2310,4191,47.696058,-117.368696,32801,Educational Service District 101,32081,Spokane School District,Spokane Area Professional-Technical Skills Center,9,12,N 4141 Regal Street, ,Spokane,Washington,99207-5828,Karene  Duffy,KareneD@SpokaneSchools.org,509.354.7420," Public School, Vocational/technical school",V,High School,Public
-122.6400128,45.62532333,2311,4246,45.625329,-122.640027,OSPI,Office of Superintendent of Public Instruction,34975,WA State Center for Childhood Deafness and Hearing Loss,Washington State School for the Deaf,PK,12,611 Grand Blvd, ,Vancouver,Washington,98661-4918,Bill  Newell,bill.newell@wsd.wa.gov,360.418.4340," Institution, Public School",I,PK-12,Public
-117.4760722,47.95871967,2312,5218,47.958726,-117.476086,17801,Puget Sound Educational Service District 121,17210,Federal Way School District,Federal Way Public School ECEAP,PK,PK,33330 8th Ave S, ,Federal Way,Washington,98003,Martin  Boonstra,mboonstr@fwps.org,253.945.2000," Preschool, Public School",P,PK Only,Public
-122.3126651,48.43813954,2313,5960,48.4381454,-122.3126799,29801,Northwest Educational Service District 189,29320,Mount Vernon School District,Northwest Career & Technical Academy,9,12,2205 W Campus Pl, ,Mount Vernon,Washington,98273,Douglas  Walker,dwalker@mvsd320.org,360.848.0706," Public School, Vocational/technical school",V,High School,Public
-122.6693929,47.56495982,2314,4038,47.5649656,-122.6694075,18801,Olympic Educational Service District 114,18100,Bremerton School District,West Sound Technical Skills Center,11,12,101 National Avenue, ,Bremerton,Washington,98312-3597,Shani  Watkins,Shani.Watkins@bremertonschools.org,360.473.0902," Public School, Vocational/technical school",V,High School,Public
-122.9623525,46.6498983,2315,2027,46.649904,-122.962367,34801,Capital Region ESD 113,21302,Chehalis School District,Green Hill Academic School,9,12,375 SW 11th Street, ,Chehalis,Washington,98532-0000,Tim  Touhey,ttouhey@chehalisschools.org,360.740.3520, Institution,I,High School,Public
-119.1036492,46.24014295,2316,5392,46.240149,-119.103663,11801,Educational Service District 123,11001,Pasco School District,Captain Gray STEM Elementary,PK,6,1102 N 10th Ave, ,Pasco,Washington,99301,Armando  Castrellon,acastrellon@psd1.org,509.547.2474," Public School, Regular School",P,Elementary School,Public
-122.9139124,46.98245828,2317,4225,46.982464,-122.913927,34801,Capital Region ESD 113,34033,Tumwater School District,New Market Skills Center,11,12,7299 New Market Street, ,Tumwater,Washington,98501-0000,Kris  Blum,kris.blum@newmarketskills.com,360.570.4500," Public School, Vocational/technical school",V,High School,Public
-122.3560059,47.10906981,2318,5961,47.10907559,-122.3560204,17801,Puget Sound Educational Service District 121,27403,Bethel School District,Pierce County Skills Center,8,12,16117 Canyon Rd E, ,Puyallup,Washington,98375,Michelle  Ledbetter,mledbetter@bethelsd.org,253.683.5977," Public School, Vocational/technical school",V,High School,Public
-122.5485703,45.64496506,2319,4203,45.64497075,-122.5485845,6801,Educational Service District 112,6114,Evergreen School District (Clark),Cascadia Technical Academy Skills Center,9,12,12200 NE 28th Street, ,Vancouver,Washington,98682-7858,Mark  Mansell,Mark.Mansell@evergreenps.org,360.604.1050," Public School, Vocational/technical school",V,High School,Public
-120.3292347,47.46556352,2320,4105,47.46556954,-120.3292489,4801,North Central Educational Service District 171,4246,Wenatchee School District,Wenatchee Valley Technical Skills Center,9,12,327 E PENNY ROAD STE D, ,WENATCHEE,Washington,98801-8106,Peter E Jelsing,jelsing.p@wenatcheeschools.org,509.662.8827," Public School, Vocational/technical school",V,High School,Public
-120.4784632,46.5895218,2321,4020,46.58952775,-120.4784773,39801,Educational Service District 105,39007,Yakima School District,Yakima Valley Technical Skills Center,9,12,1120 S 18th St, ,Yakima,Washington,98901,Dennis  Matson,matson.dennis@yakimaschools.org,509.573.5501," Public School, Vocational/technical school",V,High School,Public
-120.531869,46.65722097,2322,5232,46.65722691,-120.5318831,39801,Educational Service District 105,39119,Selah School District,Robert Lince Early Learning Center,PK,PK,316 West Naches Avenue, ,Selah,Washington,98942,SUSAN  PETTERSON,susanpetterson@selahschools.org,509.698.8023," Preschool, Public School",P,PK Only,Public
-118.2764507,46.07850912,2323,5337,46.07851524,-118.2764643,11801,Educational Service District 123,36140,Walla Walla Public Schools,SE AREA TECHNICAL SKILLS CENTER,11,12,525 CAMPUS LOOP DR, ,WALLA WALLA,Washington,99362,Jerry  Maher,jmaher@wwps.org,509.526.2001," Public School, Vocational/technical school",V,High School,Public
-122.1366331,47.26395822,2324,1986,47.26396403,-122.1366476,OSPI,Office of Superintendent of Public Instruction,17903,Muckleshoot Indian Tribe,Muckleshoot Tribal School,K,12,39015 172nd Avenue Southeast, ,Auburn,Washington,98092, , , ," Not Affiliated With District, Tribal School",Q,High School,Tribal
-122.5822968,47.70589677,2325,5319,47.70590257,-122.5823115,OSPI,Office of Superintendent of Public Instruction,18902,Suquamish Tribal Education Department,Chief Kitsap Academy,K,12,15838 Sandy Hook Rd, ,Poulsbo,Washington,98370,Fabian  Castilleja,fcastilleja@Suquamish.nsn.us,360-394-8597," Public School, Regular School",Q,K-12,Tribal
-122.1954754,47.42893309,2326,5377,47.42893891,-122.1954899,34950,Washington State Charter School Commission,17906,Green Dot Public Schools Excel,Excel Public Charter School,7,10,19300 108th Ave SE, ,Kent,Washington,98031,Kristina  Howard,kristina.howard@greendot.org,253.242.0995,"Charter,  Public School, Regular School",P,Jr High,Charter
-122.4132592,47.23282393,2327,5378,47.23282972,-122.4132737,34950,Washington State Charter School Commission,27904,Green Dot Public Schools Destiny,Destiny Middle School,6,8,1301 E. 34th Street, ,Tacoma,Washington,98404,Cheryl  Sullivan,cheryl.sullivan@greendot.org,253.686.7571,"Charter,  Public School, Regular School",P,Middle School,Charter
-122.3183507,47.5115686,2328,5380,47.51157441,-122.3183653,34950,Washington State Charter School Commission,17908,Rainier Prep Charter School District,Rainier Prep,5,8,10211 12th Ave S, ,Seattle,Washington,98168,Maggie  O'Sullivan,mainoffice@rainierprep.org,206.725.1174,"Charter,  Public School, Regular School",P,Middle School,Charter
-122.4132444,47.23281834,2329,5379,47.23282413,-122.4132589,34950,Washington State Charter School Commission,27909,SOAR Academy Charter District,SOAR Academy Public Charter School,K,8,1301 E 34th Street, ,Tacoma,Washington,98404,Lihi  Rosenthal,lrosenthal@soaracademies.org,510.326.3844,"Charter,  Public School, Regular School",P,Other,Charter
-122.4291256,47.24095593,2330,5376,47.24096171,-122.4291401,34950,Washington State Charter School Commission,27905,Summit Public School: Olympus,Summit Public School: Olympus,9,11,210 S. Hudson St, ,Seattle,Washington,98134,Greg  Ponikvar,gponikvar@summitps.org,253.271.9146,"Charter,  Public School, Regular School",P,High School,Charter
-122.3183022,47.59785634,2331,5375,47.59786215,-122.3183168,34950,Washington State Charter School Commission,17902,Summit Public School: Sierra,Summit Public School: Sierra,9,11,210 S Hudson St, ,Seattle,Washington,98134,Malia  Burns,mburns@summitps.org,206.999.9196,"Charter,  Public School, Regular School",P,High School,Charter
-117.398408,47.65767478,2332,5339,47.6576811,-117.3984217,32911,Spokane Public Schools Charter Authorizer,32907,PRIDE Prep Charter School District,PRIDE Prep School,6,12,811 E. Sprague,Suite A,Spokane,Washington,99202,Brenda R McDonald,bmcdonald@prideprepschool.org,509.994.6234,"Charter,  Public School, Regular School",P,Other,Charter
-117.3704849,47.70395012,2333,5381,47.70395645,-117.3704986,32911,Spokane Public Schools Charter Authorizer,32901,Spokane International Academy,Spokane International Academy Elementary,K,8,2706 E Queen, ,Spokane,Washington,99217,Travis  Franklin,mainoffice@spokaneintlacademy.org,509-882-3855,"Charter,  Affiliated With District, Public School",P,Elementary School,Charter
-122.647525,45.63070729,2334,3799,45.63071296,-122.6475392,OSPI,Office of Superintendent of Public Instruction,34974,Office of the Governor (Sch for Blind),Washington State School for the Blind,6,13,2214 E. 13th St., ,Vancouver,Washington,98661-4120,Sean J McCormick,sean.mccormick@wssb.wa.gov,360.947.3308," Institution, Public School",I,Other,Public
-117.7211199,48.17049398,2335,5357,48.17050031,-117.7211338,32801,Educational Service District 101,33070,Valley School District,Valley Early Learning Center,PK,PK,3030 Huffman Road, ,Valley,Washington,99181,Candace  Harris,candace.harris@valleysd.org,509-937-2638," Preschool, Public School",P,PK Only,Public
-122.9571418,46.13930772,2336,5312,46.13931339,-122.9571562,6801,Educational Service District 112,8122,Longview School District,Discovery High School,9,12,2742 Harding Blvd, ,Longview,Washington,98632,Michael  Kleiner,mkleiner@longview.k12.wa.us,360.414.2926," Alternative School, Public School",A,High School,Public
-118.3444351,46.0630133,2337,5470,46.06301941,-118.3444486,34950,Washington State Charter School Commission,36901,Willow Public Charter School,Willow Public School,6,8,PO Box 814, ,Walla Walla,Washington,99362,Daniel  Calzaretta,dan@willowpublicschool.org,509-593-0821,"Charter,  Public School, Regular School",P,Middle School,Charter
-119.2486369,46.212144,2338,5520,46.21215004,-119.2486507,11801,Educational Service District 123,3017,Kennewick School District,Amon Creek Elementary,PK,5,18 Center Parkway, ,Richland,Washington,99352,Chad  Foltz,chad.foltz@ksd.org,509-222-5304," Affiliated With District, Public School",P,Elementary School,Public
-119.2045783,46.19762031,2339,5521,46.19762635,-119.2045921,11801,Educational Service District 123,3017,Kennewick School District,Fuerza Elementary,PK,5,6011 W 10th Pl, ,Kennewick,Washington,99338,Jaime  Silva,jaime.silva@ksd.org,509-222-7704," Affiliated With District, Public School",P,Elementary School,Public
-122.1767491,47.61021363,2340,5508,47.61021947,-122.1767637,17801,Puget Sound Educational Service District 121,17405,Bellevue School District,Wilburton Elementary School,K,5,12300 Main Street, ,Bellevue,Washington,98005,Elizabeth C. Hamilton,hamiltonel@bsd405.org,425.456.4300," Public School, Regular School",P,Elementary School,Public
-122.1121942,47.70867509,2341,5511,47.70868093,-122.1122088,17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,Clara Barton Elementary School,K,5,12011 172nd Ave NE, ,Redmond,Washington,98052,Karen  Barker,kabarker@lwsd.org,425.936.1200," Public School, Regular School",P,Elementary School,Public
-117.1664103,47.67140066,2342,5541,47.671407,-117.166424,32801,Educational Service District 101,32356,Central Valley School District,Riverbend Elementary School,K,5,17720 E Mission Avenue, ,Spokane Valley,Washington,99016,Jeff  Dufresne,jdufresne@cvsd.org,509.558-3402," Public School, Regular School",P,Elementary School,Public
-122.9419481,46.64063282,2343,5510,46.64063852,-122.9419626,34801,Capital Region ESD 113,21302,Chehalis School District,Orin C Smith Elementary School,3,5,1240 Bishop Rd, ,Chehalis,Washington,98532,Brett  Ellingson,comments@chehalisschools.org,360-807-7200," Public School, Regular School",P,Elementary School,Public
