X,Y,OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-121.9688682,47.85447464,26756,5.30513E+11,YOUTH RE-ENGAGEMENT,200 E FREMONT,MONROE,WA,98272,NOT AVAILABLE,(360) 804-2500,4,1,226,SNOHOMISH,53061,USA,47.85447464,-121.9688682,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530513003468,2017-10-25T00:00:00.000Z,IMAGERY,2018-02-14T00:00:00.000Z,www.monroe.wednet.edu,3,226,9,12,5305130,-1,NOT AVAILABLE
-123.4331967,48.11501892,26815,5.30682E+11,PARENTS AS PARTNERS,216 E 4TH ST,PORT ANGELES,WA,98362,3200,(206) 457-8575,4,1,11,CLALLAM,53009,USA,48.11501892,-123.4331967,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530682002551,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,11,KG,8,5306820,0,NOT AVAILABLE
-122.322628,47.34256867,26823,5.30282E+11,NAUTILUS K-8 SCHOOL,1000 S 289TH ST,FEDERAL WAY,WA,98003,8256,(253) 945-3400,1,1,531,KING,53033,USA,47.34256867,-122.322628,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530282000444,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,1,503,KG,8,5302820,28,NOT AVAILABLE
-122.1957852,47.35329858,28338,5.30396E+11,MEADOW RIDGE ELEMENTARY SCHOOL,27710 108TH AVE SE,KENT,WA,98030,8767,(253) 373-7870,1,1,611,KING,53033,USA,47.35329858,-122.1957852,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530396001603,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-19T00:00:00.000Z,NOT AVAILABLE,1,575,PK,6,5303960,36,NOT AVAILABLE
-120.5477868,46.61211222,28470,5.31011E+11,DISCOVERY LAB SCHOOL,2810 CASTLEVALE RD,YAKIMA,WA,98902,7330,(509) 573-5400,1,1,217,YAKIMA,53077,USA,46.61211222,-120.5477868,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=531011002609,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,205,1,8,5310110,12,NOT AVAILABLE
-121.9882898,47.57028344,28714,5.30375E+11,ENDEAVOUR ELEMENTARY SCHOOL,26205 SE ISSAQUAH-FALL CITY RD,ISSAQUAH,WA,98029,9114,(425) 837-7350,1,1,724,KING,53033,USA,47.57028344,-121.9882898,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530375002518,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,1,689,KG,5,5303750,35,NOT AVAILABLE
-121.1767688,47.23665223,28729,5.30234E+11,EASTON SCHOOL,1893 RAILROAD STREET,EASTON,WA,98925,8,(509) 656-2317,1,1,124,KITTITAS,53037,USA,47.23665223,-121.1767688,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530234000324,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,4,113,PK,12,5302340,11,NOT AVAILABLE
-119.7521501,46.21194861,28750,5.3069E+11,PROSSER HEIGHTS ELEMENTARY,2008 MILLER AVE.,PROSSER,WA,99350,1535,(509) 786-2633,1,1,503,BENTON,53005,USA,46.21194861,-119.7521501,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530690001011,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,www.prosserschools.org,1,474,3,5,5306900,29,NOT AVAILABLE
-120.2992259,47.39859487,28961,5.30966E+11,MISSION VIEW ELEMENTARY SCHOOL,60 TERMINAL AVENUE,WENATCHEE,WA,98801,NOT AVAILABLE,(509) 663-5851,1,1,558,CHELAN,53007,USA,47.39859487,-120.2992259,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530966001633,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2019-01-09T00:00:00.000Z,http://mv.wsd.wednet.edu/,1,524,KG,5,5309660,34,NOT AVAILABLE
-117.5845849,47.81825355,29077,5.30564E+11,LAKE SPOKANE ELEMENTARY,6015 HWY 291,NINE MILE FALLS,WA,99026,9579,(509) 340-4040,1,1,449,STEVENS,53065,USA,47.81825355,-117.5845849,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530564000836,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,423,PK,5,5305640,26,NOT AVAILABLE
-117.2473535,47.64660535,29081,5.30111E+11,OPPORTUNITY ELEMENTARY,1109 S. WILBUR RD.,SPOKANE,WA,99206,5459,(509) 228-4550,1,1,449,SPOKANE,53063,USA,47.64660535,-117.2473535,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530111000199,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,NOT AVAILABLE,1,419,PK,5,5301110,30,NOT AVAILABLE
-117.2853511,47.68177739,29096,5.30969E+11,SPOKANE VALLEY HIGH SCHOOL,2011 N HUTCHINSON,SPOKANE,WA,99212,NOT AVAILABLE,(509) 922-5475,4,1,114,SPOKANE,53063,USA,47.68177739,-117.2853511,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530969002826,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,NOT AVAILABLE,3,106,9,12,5309690,8,NOT AVAILABLE
-122.1434984,48.06389572,29100,5.30486E+11,GROVE ELEMENTARY,6510 GROVE ST,MARYSVILLE,WA,98270,NOT AVAILABLE,(360) 965-1702,1,1,557,SNOHOMISH,53061,USA,48.06389572,-122.1434984,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530486003235,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-13T00:00:00.000Z,msvl.k12.wa.us,1,528,KG,5,5304860,29,NOT AVAILABLE
-122.051834,47.76618979,29129,5.30591E+11,TIMBERCREST JUNIOR HIGH,19115 215 WY NE,WOODINVILLE,WA,98077,7191,(425) 408-6900,1,1,824,KING,53033,USA,47.76618979,-122.051834,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530591002571,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-19T00:00:00.000Z,www.nsd.org/timbercrest,2,789,7,9,5305910,35,NOT AVAILABLE
-122.4013788,45.59409235,29239,5.30081E+11,PAPERMAKER PRESCHOOL,26900 SE 15TH ST,CAMAS,WA,98607,NOT AVAILABLE,(360) 833-5400,1,1,64,CLARK,53011,USA,45.59409235,-122.4013788,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530081003081,2010-01-29T00:00:00.000Z,IMAGERY,2017-10-31T00:00:00.000Z,NOT AVAILABLE,1,64,PK,PK,5300810,-1,NOT AVAILABLE
-122.5452873,47.15885261,29372,5.30141E+11,IDLEWILD ELEMENTARY SCHOOL,10806 IDLEWILD RD SW,LAKEWOOD,WA,98498,5613,(253) 583-5290,1,1,500,PIERCE,53053,USA,47.15885261,-122.5452873,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530141000258,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,473,PK,5,5301410,27,NOT AVAILABLE
-122.5904043,45.64300495,29423,5.30927E+11,PETER S OGDEN ELEMENTARY,8100 NE 28TH ST,VANCOUVER,WA,98662,7299,(360) 313-2550,1,1,547,CLARK,53011,USA,45.64300495,-122.5904043,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530927001580,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,http://ogden.vansd.org,1,517,KG,5,5309270,30,NOT AVAILABLE
-119.9903092,46.21526738,29428,5.30465E+11,ARTZ FOX ELEMENTARY,805 WASHINGTON STREET,MABTON,WA,98935,40,(509) 894-4941,1,1,601,YAKIMA,53077,USA,46.21526738,-119.9903092,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530465000723,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-03T00:00:00.000Z,NOT AVAILABLE,1,569,PK,6,5304650,32,NOT AVAILABLE
-120.5646907,46.5924472,29508,5.31011E+11,EARLY CHILDHOOD CENTER,400 WEST VIOLA,YAKIMA,WA,98902,NOT AVAILABLE,(509) 573-2871,2,1,168,YAKIMA,53077,USA,46.5924472,-120.5646907,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=531011003026,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2017-10-31T00:00:00.000Z,NOT AVAILABLE,1,161,PK,PK,5310110,7,NOT AVAILABLE
-122.1198469,47.37034674,29532,5.30396E+11,KENTWOOD HIGH SCHOOL,25800 164TH AVE SE,COVINGTON,WA,98042,8248,(253) 373-7680,1,1,2118,KING,53033,USA,47.37034674,-122.1198469,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530396001840,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2011-11-08T00:00:00.000Z,NOT AVAILABLE,3,2029,9,12,5303960,89,NOT AVAILABLE
-122.3670742,47.13967825,29545,5.30294E+11,COLLINS ELEMENTARY,4608 128TH ST E,TACOMA,WA,98446,4335,(253) 535-9888,1,1,427,PIERCE,53053,USA,47.13967825,-122.3670742,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530294000473,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,1,404,PK,5,5302940,23,NOT AVAILABLE
-120.262127,47.4037526,29641,5.30231E+11,SPECIAL EDUCATION PRE-SCHOOL,955 3RD ST. NE,EAST WENATCHEE,WA,98802,NOT AVAILABLE,(509) 884-8333,2,1,36,DOUGLAS,53017,USA,47.4037526,-120.262127,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530231003236,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,36,PK,PK,5302310,-1,NOT AVAILABLE
-122.2878533,47.40011352,29671,5.30396E+11,KENT MOUNTAIN VIEW ACADEMY,22420 MILITARY RD S,DES MOINES,WA,98198,5140,(253) 373-7488,4,1,327,KING,53033,USA,47.40011352,-122.2878533,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530396002569,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,4,311,KG,12,5303960,16,NOT AVAILABLE
-117.1861158,46.74790715,29676,5.30693E+11,PULLMAN HIGH SCHOOL,510 NW GREYHOUND WAY,PULLMAN,WA,99163,3585,(509) 332-1551,1,1,834,WHITMAN,53075,USA,46.74790715,-117.1861158,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530693001020,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,www.psd267.org/PHS,3,797,8,12,5306930,37,10821611
-122.2044197,47.51454212,26885,5.30723E+11,GRIFFIN HOME,2500 LAKE WASHINGTON BLVD N,RENTON,WA,98056,2508,(425) 204-2200,2,1,6,KING,53033,USA,47.51454212,-122.2044197,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530723002343,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-19T00:00:00.000Z,http://www.rentonschools.us,4,5,6,12,5307230,1,NOT AVAILABLE
-119.295473,46.27316981,26904,5.30732E+11,MARCUS WHITMAN ELEMENTARY,518 CATSKILL ST.,RICHLAND,WA,99352,NOT AVAILABLE,(509) 967-6300,1,1,463,BENTON,53005,USA,46.27316981,-119.295473,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530732001099,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,436,KG,5,5307320,27,NOT AVAILABLE
-122.6752296,45.6358212,26953,5.30927E+11,HOUGH ELEMENTARY SCHOOL,1900 DANIELS ST,VANCOUVER,WA,98660,2535,(360) 313-2100,1,1,339,CLARK,53011,USA,45.6358212,-122.6752296,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530927001568,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,http://hough.vansd.org,1,317,KG,5,5309270,22,NOT AVAILABLE
-122.3134803,47.87234289,26964,5.30543E+11,PICNIC POINT ELEMENTARY,5819 140TH ST SW,EDMONDS,WA,98026,3716,(425) 366-3400,1,1,605,SNOHOMISH,53061,USA,47.87234289,-122.3134803,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530543001853,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,1,578,KG,5,5305430,27,NOT AVAILABLE
-122.6670884,45.67234134,27185,5.30927E+11,HAZEL DELL ELEMENTARY SCHOOL,511 NE ANDERSON RD,VANCOUVER,WA,98665,8313,(360) 313-2050,1,1,517,CLARK,53011,USA,45.67234134,-122.6670884,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530927001566,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,http://hazeldell.vansd.org,1,488,KG,5,5309270,29,NOT AVAILABLE
-122.2677823,46.86941584,27234,5.30237E+11,EATONVILLE DEVELOPMENTAL PRE-SCHOOL,213 RAINIER AVE N,EATONVILLE,WA,98328,NOT AVAILABLE,(360) 879-1812,2,1,8,PIERCE,53053,USA,46.86941584,-122.2677823,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530237003060,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,8,PK,PK,5302370,-1,NOT AVAILABLE
-123.018855,47.08062785,27294,5.30333E+11,GRIFFIN SCHOOL,6530 33RD AVE NW,OLYMPIA,WA,98502,8846,(360) 866-2515,1,1,696,THURSTON,53067,USA,47.08062785,-123.018855,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530333000510,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,griffin.schoolfusion.us,1,663,PK,8,5303330,33,NOT AVAILABLE
-122.374569,47.28189459,27309,5.3087E+11,NORTHEAST TACOMA,5412 29TH ST NE,TACOMA,WA,98422,NOT AVAILABLE,(253) 571-6933,1,1,403,PIERCE,53053,USA,47.28189459,-122.374569,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530870001489,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,1,380,PK,5,5308700,23,NOT AVAILABLE
-122.2072981,47.37369137,27344,5.30396E+11,KENT-MERIDIAN HIGH SCHOOL,10020 SE 256TH ST,KENT,WA,98030,6408,(253) 373-7405,1,1,2263,KING,53033,USA,47.37369137,-122.2072981,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530396000621,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2011-11-08T00:00:00.000Z,NOT AVAILABLE,3,2169,9,12,5303960,94,NOT AVAILABLE
-123.0568089,46.63029406,27394,5.30006E+11,ADNA MIDDLE/HIGH SCHOOL,121 ADNA SCHOOL RD.,CHEHALIS,WA,98532,148,(360) 748-8552,1,1,399,LEWIS,53041,USA,46.63029406,-123.0568089,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530006000013,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-03T00:00:00.000Z,NOT AVAILABLE,4,380,6,12,5300060,19,NOT AVAILABLE
-123.8973179,47.46013754,27495,5.30705E+11,LAKE QUINAULT HIGH SCHOOL,6130 US HWY 101,AMANDA PARK,WA,98526,NOT AVAILABLE,(360) 288-2414,1,1,100,GRAYS HARBOR,53027,USA,47.46013754,-123.8973179,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530705001051,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,4,92,6,12,5307050,8,10777187
-122.6781811,47.30548863,27515,5.30669E+11,KOPACHUCK MIDDLE SCHOOL,10414 56TH ST NW,GIG HARBOR,WA,98335,5903,(253) 530-4100,1,1,561,PIERCE,53053,USA,47.30548863,-122.6781811,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530669001862,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,2,538,6,8,5306690,23,10822018
-124.383508,47.94948209,27544,5.30702E+11,FORKS INTERMEDIATE SCHOOL,121 S SPARTAN AVE,FORKS,WA,98331,NOT AVAILABLE,(360) 374-6262,1,1,258,CLALLAM,53009,USA,47.94948209,-124.383508,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530702003483,2017-10-25T00:00:00.000Z,IMAGERY,2018-02-14T00:00:00.000Z,NOT AVAILABLE,2,241,4,6,5307020,17,NOT AVAILABLE
-119.1594982,46.2828004,27545,5.30657E+11,ROSALIND FRANKLIN STEM ELEMENTARY,6010 ROAD 52,PASCO,WA,99301,NOT AVAILABLE,(509) 543-6700,1,1,778,FRANKLIN,53021,USA,46.2828004,-119.1594982,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530657003499,2017-10-25T00:00:00.000Z,IMAGERY/OTHER,2019-01-09T00:00:00.000Z,NOT AVAILABLE,1,741,PK,6,5306570,37,NOT AVAILABLE
-117.7116514,48.28191214,27674,5.30126E+11,GESS ELEMENTARY,E. 405 LINCOLN,CHEWELAH,WA,99109,7,(509) 685-6800,1,1,363,STEVENS,53065,USA,48.28191214,-117.7116514,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530126000229,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,343,PK,6,5301260,20,10801758
-122.3239398,47.17656707,27805,5.30696E+11,FRUITLAND ELEMENTARY,1515 FRUITLAND AVE,PUYALLUP,WA,98371,7369,(253) 841-8734,1,1,657,PIERCE,53053,USA,47.17656707,-122.3239398,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530696001027,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,629,PK,6,5306960,28,10798140
-119.3041748,47.10622214,27874,5.30522E+11,PENINSULA ELEMENTARY,2406 W. TEXAS STREET,MOSES LAKE,WA,98837,NOT AVAILABLE,(509) 766-2658,1,1,463,GRANT,53025,USA,47.10622214,-119.3041748,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530522000794,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,439,KG,5,5305220,24,NOT AVAILABLE
-118.875459,46.663425,27884,5.30573E+11,NORTH FRANKLIN VIRTUAL ACADEMY,1100 W. CLARK,CONNELL,WA,99326,NOT AVAILABLE,(509) 234-2021,4,1,9,FRANKLIN,53021,USA,46.663425,-118.875459,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530573003364,2014-02-04T00:00:00.000Z,IMAGERY,2014-05-12T00:00:00.000Z,NOT AVAILABLE,4,9,KG,12,5305730,0,10810746
-122.2881639,47.79675542,27947,5.3024E+11,CEDAR WAY ELEMENTARY,22222 39TH AVE W,MTLK TERRACE,WA,98043,4299,(425) 431-7864,1,1,495,SNOHOMISH,53061,USA,47.79675542,-122.2881639,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530240000334,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,1,468,KG,6,5302400,27,NOT AVAILABLE
-122.2113606,47.6308298,27971,5.30039E+11,CLYDE HILL ELEMENTARY,9601 NE 24TH STREET,BELLEVUE,WA,98004,2100,(425) 456-5000,1,1,665,KING,53033,USA,47.6308298,-122.2113606,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530039000065,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-19T00:00:00.000Z,NOT AVAILABLE,1,632,KG,5,5300390,33,NOT AVAILABLE
-122.5533566,47.80744493,27978,5.30576E+11,DAVID WOLFLE ELEMENTARY,27089 HIGHLAND RD NE,KINGSTON,WA,98346,8408,(360) 396-3700,1,1,385,KITSAP,53035,USA,47.80744493,-122.5533566,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530576000856,2010-01-29T00:00:00.000Z,IMAGERY,2010-05-28T00:00:00.000Z,http://www.nkschools.org/dw/site/default.asp,1,362,PK,5,5305760,23,10812023
-122.6856299,48.21731001,27985,5.3018E+11,ICCF ED PROGRAM,501 N MAIN ST,COUPEVILLE,WA,98239,NOT AVAILABLE,(360) 678-4522,1,1,0,ISLAND,53029,USA,48.21731001,-122.6856299,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530180003350,2012-11-02T00:00:00.000Z,IMAGERY,2013-02-27T00:00:00.000Z,www.coupeville.k12.wa.us,3,0,9,12,5301800,-1,NOT AVAILABLE
-122.33997,47.65996,28023,5.30771E+11,MCDONALD INTERNATIONAL SCHOOL,144 NE 54TH ST,SEATTLE,WA,98105,NOT AVAILABLE,(206) 252-2900,1,1,478,KING,53033,USA,47.65996,-122.33997,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530771003332,2012-11-02T00:00:00.000Z,GEOCODE,2013-02-27T00:00:00.000Z,NOT AVAILABLE,1,453,KG,5,5307710,25,NOT AVAILABLE
-122.4112382,48.01429029,28164,5.30819E+11,SOUTH WHIDBEY ELEMENTARY,5380 MAXWELTON RD,LANGLEY,WA,98260,308,(360) 221-4600,1,1,540,ISLAND,53029,USA,48.01429029,-122.4112382,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530819002240,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,www.sw.wednet.edu,1,512,PK,5,5308190,28,NOT AVAILABLE
-122.1176178,47.47978062,28169,5.30375E+11,LIBERTY SR HIGH SCHOOL,16655 SE 136TH ST,RENTON,WA,98059,6950,(425) 837-4800,1,1,1337,KING,53033,USA,47.47978062,-122.1176178,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530375000576,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,3,1282,9,12,5303750,55,10778025
-122.1518285,47.56324118,28206,5.30039E+11,SOMERSET ELEMENTARY SCHOOL,14100 SOMERSET BOULEVARD SE,BELLEVUE,WA,98006,2399,(425) 456-5800,1,1,770,KING,53033,USA,47.56324118,-122.1518285,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530039000087,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,1,733,KG,5,5300390,37,NOT AVAILABLE
