School_Code,School_Name,School_Teaches_Computer_Science,Total_Computer_Science_Courses_Taught,Yearly_Enrolled_in_Computer_Science,X,Y,FID,Latitude,Longitude,ESDCode,ESDName,LEACode,LEAName,SchoolName_y,Lowest_Grade,Highest_Grade,Address_Line_1,Address_Line_2,City,State,Zip_Code_Long,Principal_Name,Email,Phone,Org_Category,AYPCode,GradeCateg,Org_Category_2,Zip_Code,CountyID,County_Name
3372,Eastmont Junior High,Doesn't Teach Computer Science,0.0,0.0,-120.2732618,47.41805399,796,47.41806,-120.273276,4801,North Central Educational Service District 171,9206,Eastmont School District,Eastmont Junior High,8,9,905 NE 8th Street, ,East Wenatchee,Washington,98802-4498,Amy  Dorey,doreya@eastmont206.org,509.884.2407," Public School, Regular School",P,High School,Public,98802,53017,Douglas County
3912,New Horizons High School,Doesn't Teach Computer Science,0.0,0.0,-119.11817340000002,46.254352399999995,1876,46.25435845,-119.1181872,11801,Educational Service District 123,11001,Pasco School District,New Horizons High School,6,12,2020 W ARGENT RD, ,Pasco,Washington,99301-0000,Seth  Johnson,sejohnson@psd1.org,509.543.6796," Alternative School, Public School",A,High School,Public,99301,53021,Franklin County
3272,Connell High School,Doesn't Teach Computer Science,0.0,0.0,-118.87270520000001,46.662453899999996,706,46.662459999999996,-118.87271899999999,11801,Educational Service District 123,11051,North Franklin School District,Connell High School,9,12,PO Box 829, ,Connell,Washington,99326-0829,Tim  Peterson,tpeterson@nfsd.org,509.234.2911," Public School, Regular School",P,High School,Public,99326,53021,Franklin County
2968,Almira Coulee Hartline High School,Doesn't Teach Computer Science,0.0,0.0,-119.29376599999999,47.61408557,1365,47.6140917,-119.29378009999999,4801,North Central Educational Service District 171,13151,Coulee-Hartline School District,Almira Coulee Hartline High School,9,12,413 N. 4th Street, ,Coulee City,Washington,99115,Jim  Evans,jevans@achsd.org,509.632.5231," Public School, Regular School",P,High School,Public,99115,53025,Grant County
2920,Ephrata High School,Doesn't Teach Computer Science,0.0,0.0,-119.55142590000001,47.32595092,847,47.325957,-119.55143999999999,4801,North Central Educational Service District 171,13165,Ephrata School District,Ephrata High School,9,12,333 4TH AVE NW, ,Ephrata,Washington,98823-0000,Aaron  Cummings,acummings@ephrataschools.org,509.754.5285," Public School, Regular School",P,High School,Public,98823,53025,Grant County
2503,Port Townsend High School,Doesn't Teach Computer Science,0.0,0.0,-122.76830919999999,48.1182842,45,48.11829,-122.76832399999999,18801,Olympic Educational Service District 114,16050,Port Townsend School District,Port Townsend High School,9,12,1500 Van Ness St, ,Port Townsend,Washington,98368-6346,Carrie L. Ehrhardt,cehrhardt@ptschools.org,360.379.4520," Public School, Regular School",P,High School,Public,98368,53031,Jefferson County
5282,Talley High School,Doesn't Teach Computer Science,0.0,0.0,-122.2361831,47.48532254,2137,47.48532836,-122.2361976,17801,Puget Sound Educational Service District 121,17403,Renton School District,Talley High School,9,12,7800 S 132nd St, ,Seattle,Washington,98178-4804,Ronald D Mahan,ronald.mahan@rentonschools.us,425.204.2100," Alternative School, Public School",A,High School,Public,98178,53033,King County
2513,Skykomish High School,Doesn't Teach Computer Science,0.0,0.0,-121.3622315,47.70934208,218,47.709348,-121.362246,17801,Puget Sound Educational Service District 121,17404,Skykomish School District,Skykomish High School,9,12,P.O. Box 325, ,Skykomish,Washington,98288-0325,Thomas  Jay,tjay@skykomish.wednet.edu,360.677.2623," Public School, Regular School",P,High School,Public,98288,53033,King County
2996,Ellensburg High School,Doesn't Teach Computer Science,0.0,0.0,-120.5278848,46.99317304,12,46.993179,-120.527899,39801,Educational Service District 105,19401,Ellensburg School District,Ellensburg High School,9,12,1203 E Capitol, ,Ellensburg,Washington,98926-0000,Jeff  Ellersick,jeff.ellersick@esd401.org,509.925.8300," Public School, Regular School",P,High School,Public,98926,53037,Kittitas County
2616,Toledo High School,Doesn't Teach Computer Science,0.0,0.0,-122.84722759999998,46.4489833,345,46.448989000000005,-122.847242,34801,Capital Region ESD 113,21237,Toledo School District,Toledo High School,9,12,PO Box 820, ,Toledo,Washington,98591,Martin  Huffman,mhuffman@toledo.k12.wa.us,360.864.2391," Public School, Regular School",P,High School,Public,98591,53041,Lewis County
2858,Pe Ell School,Doesn't Teach Computer Science,0.0,0.0,-123.29920349999999,46.57495734,1996,46.574963000000004,-123.299218,34801,Capital Region ESD 113,21301,Pe Ell School District,Pe Ell School,PK,12,PO Box 368, ,Pe Ell,Washington,98572-0000,Kyle  Macdonald,kmacdonald@peell.k12.wa.us,360.291.3244," Public School, Regular School",P,PK-12,Public,98572,53041,Lewis County
3241,Shelton High School,Doesn't Teach Computer Science,0.0,0.0,-123.1232433,47.23653629,188,47.236542,-123.123258,34801,Capital Region ESD 113,23309,Shelton School District,Shelton High School,10,12,3737 Shelton Springs Rd., ,Shelton,Washington,98584-9199,Jennifer  Deyette,jdeyette@sheltonschools.org,360.426.4471," Public School, Regular School",P,High School,Public,98584,53045,Mason County
2800,Brewster High School,Doesn't Teach Computer Science,0.0,0.0,-119.78776570000001,48.09412489,1334,48.094131,-119.78778,4801,North Central Educational Service District 171,24111,Brewster School District,Brewster High School,9,12,P.O. BOX 97, ,Brewster,Washington,98812-0097,Linda  Dezellem,ldezellem@brewster.wednet.edu,509.689.3449," Public School, Regular School",P,High School,Public,98812,53047,Okanogan County
2518,Newport High School,Doesn't Teach Computer Science,0.0,0.0,-117.06191820000001,48.17704861,1880,48.177054999999996,-117.06193200000001,32801,Educational Service District 101,26056,Newport School District,Newport High School,9,12,P. O. Box 70, ,Newport,Washington,99156-0070,Troy  Whittle,whittletroy@newport.wednet.edu,509.447.3167 ext.3502," Public School, Regular School",P,High School,Public,99156,53051,Pend Oreille County
3645,Rogers High School,Doesn't Teach Computer Science,0.0,0.0,-122.3124895,47.13825521,969,47.138261,-122.312504,17801,Puget Sound Educational Service District 121,27003,Puyallup School District,Rogers High School,9,12,12801 86th Ave E, ,Puyallup,Washington,98373-5454,Jason  Smith,smithja2@puyallup.k12.wa.us,253.841.8717," Public School, Regular School",P,High School,Public,98373,53053,Pierce County
3972,Walker High School,Doesn't Teach Computer Science,0.0,0.0,-122.2823885,47.20503720000001,778,47.205042999999996,-122.282403,17801,Puget Sound Educational Service District 121,27003,Puyallup School District,Walker High School,8,12,5715 Milwaukee Ave E, ,Puyallup,Washington,98372-2757,Alicia  Nosworthy,nosworam@puyallup.k12.wa.us,253.841.8781," Alternative School, Public School",A,High School,Public,98372,53053,Pierce County
3398,Mt Tahoma,Doesn't Teach Computer Science,0.0,0.0,-122.50198449999999,47.18957323,1856,47.189578999999995,-122.501999,17801,Puget Sound Educational Service District 121,27010,Tacoma School District,Mt Tahoma,9,12,4634 S 74th St, ,Tacoma,Washington,98409-1004,Kevin   Kannier,kkannie@tacoma.k12.wa.us,253.571.3800," Public School, Regular School",P,High School,Public,98409,53053,Pierce County
4582,Columbia Junior High School,Doesn't Teach Computer Science,0.0,0.0,-122.3551085,47.23107921,697,47.231085,-122.35512299999999,17801,Puget Sound Educational Service District 121,27417,Fife School District,Columbia Junior High School,8,9,2901 54th Avenue E, ,Tacoma,Washington,98424-2110,Mark  Robinson,mrobinson@fifeschools.com,253.517.1600," Public School, Regular School",P,High School,Public,98424,53053,Pierce County
2879,Friday Harbor High School,Doesn't Teach Computer Science,0.0,0.0,-123.0209261,48.53567421,923,48.53568,-123.020941,29801,Northwest Educational Service District 189,28149,San Juan Island School District,Friday Harbor High School,9,12,PO Box 458, ,Friday Harbor,Washington,98250-0000,Fred  Woods,calvinwoods@sjisd.wednet.edu,360.378.5215," Public School, Regular School",P,High School,Public,98250,53055,San Juan County
1928,Burlington-Edison Alternative School,Doesn't Teach Computer Science,0.0,0.0,-122.3371882,48.47815114,1338,48.478157,-122.337203,29801,Northwest Educational Service District 189,29100,Burlington-Edison School District,Burlington-Edison Alternative School,9,12,301 N Burlington Blvd, ,Burlington,Washington,98233-2298,Todd  Setterlund,tsetterlund@be.wednet.edu,360.757.4074," Alternative School, Public School",A,High School,Public,98233,53057,Skagit County
2426,Lake Stevens Sr High School,Doesn't Teach Computer Science,0.0,0.0,-122.08027630000001,48.02349114,1264,48.023497,-122.08029099999999,29801,Northwest Educational Service District 189,31004,Lake Stevens School District,Lake Stevens Sr High School,10,12,2908 113th Ave NE, ,Lake Stevens,Washington,98258,Leslie  Ivelia,leslie_ivelia@lkstevens.wednet.edu,425.335.1515," Public School, Regular School",P,High School,Public,98258,53061,Snohomish County
5099,Cavelero Mid High School,Doesn't Teach Computer Science,0.0,0.0,-122.12218329999999,47.97292214,602,47.972928,-122.122198,29801,Northwest Educational Service District 189,31004,Lake Stevens School District,Cavelero Mid High School,8,9,8220 24th St SE, ,Lake Stevens,Washington,98258,Mike  Snow,mike_snow@lkstevens.wednet.edu,425.335.1630," Public School, Regular School",P,High School,Public,98258,53061,Snohomish County
4019,Sno-Isle Skills Center ,Doesn't Teach Computer Science,0.0,0.0,-122.26960729999999,47.91715916,2308,47.917165000000004,-122.269622,29801,Northwest Educational Service District 189,31006,Mukilteo School District,Sno-Isle Skills Center,11,12,9001 Airport Road, ,Everett,Washington,98204,Maggie M Bagwell,bagwellmm@mukilteo.wednet.edu,425.348.2220," Public School, Vocational/technical school",V,High School,Public,98204,53061,Snohomish County
5478,Marysville Getchell High School,Doesn't Teach Computer Science,0.0,0.0,-122.11976809999999,48.07432078,2223,48.07432665,-122.1197828,29801,Northwest Educational Service District 189,31025,Marysville School District,Marysville Getchell High School,9,12,8301 84th St. NE, ,Marysville,Washington,98270,Richard   Zimmerman,richard_zimmerman@msd25.org,360.965.2305," Public School, Regular School",P,High School,Public,98270,53061,Snohomish County
4204,Lakewood High School,Doesn't Teach Computer Science,0.0,0.0,-122.2136043,48.15111014,1622,48.151115999999995,-122.213619,29801,Northwest Educational Service District 189,31306,Lakewood School District,Lakewood High School,9,12,PO Box 10, ,N Lakewood,Washington,98259-0010,Jeanette  Grisham,jgrisham@lwsd.wednet.edu,360.652.4505," Public School, Regular School",P,High School,Public,98259,53061,Snohomish County
4333,Lakeside High School,Doesn't Teach Computer Science,0.0,0.0,-117.5582402,47.80888069,1616,47.808887,-117.558254,32801,Educational Service District 101,32325,Nine Mile Falls School District,Lakeside High School,9,12,5909 Hwy 291, ,Nine Mile Falls,Washington,99026-0000,Brent  Osborn,bosborn@9mile.org,509.340.4200," Public School, Regular School",P,High School,Public,99026,53065,Stevens County
3416,Liberty High School,Doesn't Teach Computer Science,0.0,0.0,-117.31930630000001,47.38399369,1645,47.38399999999999,-117.31931999999999,32801,Educational Service District 101,32362,Liberty School District,Liberty High School,9,12,6404 E SPANGLE-WAVERLY RD, ,Spangle,Washington,99031-9797,Aaron  Fletcher,afletcher@liberty.wednet.edu,509.245.3229," Public School, Regular School",P,High School,Public,99031,53063,Spokane County
4123,Deer Park High School,Doesn't Teach Computer Science,0.0,0.0,-117.4569612,47.94661867,753,47.946625,-117.456975,32801,Educational Service District 101,32414,Deer Park School District,Deer Park High School,9,12,S. 800 Weber Road, ,Deer Park,Washington,99006-0550,Joe  Feist,joe.feist@dpsdmail.org,509.468.3507," Public School, Regular School",P,High School,Public,99006,53063,Spokane County
4228,Riverside High School,Doesn't Teach Computer Science,0.0,0.0,-117.3519452,47.96911065,103,47.969117,-117.35195900000001,32801,Educational Service District 101,32416,Riverside School District,Riverside High School,9,12,4120 East Deer Park-Milan Rd., ,Chattaroy,Washington,99003-9733,John  Mccoy,john.mccoy@rsdmail.org,509.464.8552," Public School, Regular School",P,High School,Public,99003,53063,Spokane County
3960,Capital High School,Doesn't Teach Computer Science,0.0,0.0,-122.9350084,47.05038428,567,47.05039,-122.935023,34801,Capital Region ESD 113,34111,Olympia School District,Capital High School,9,12,2707 CONGER AVE NW, ,Olympia,Washington,98502-4590,Curtis  Cleveringa,ccleveringa@osd.wednet.edu,360.596.8000," Public School, Regular School",P,High School,Public,98502,53067,Thurston County
3509,Tenino High School,Doesn't Teach Computer Science,0.0,0.0,-122.85566750000001,46.85842828,327,46.858434,-122.855682,34801,Capital Region ESD 113,34402,Tenino School District,Tenino High School,9,12,PO Box 4024, ,Tenino,Washington,98589-4024,Garry  Cameron,camerong@tenino.k12.wa.us,360.264.3500," Public School, Regular School",P,High School,Public,98589,53067,Thurston County
4049,Columbia High School,Doesn't Teach Computer Science,0.0,0.0,-119.00733989999999,46.20017486,1359,46.20018092,-119.00735359999999,11801,Educational Service District 123,36400,Columbia (Walla Walla) School District,Columbia High School,9,12,755 Maple Street, ,Burbank,Washington,99323-0000,Kyle  Miller,kyle.miller@csd400.org,509.545.8573," Public School, Regular School",P,High School,Public,99323,53071,Walla Walla County
2591,Naches Valley High School,Doesn't Teach Computer Science,0.0,0.0,-120.70297590000001,46.73626407,1863,46.736270000000005,-120.70298999999999,39801,Educational Service District 105,39003,Naches Valley School District,Naches Valley High School,9,12,PO Box 159, ,Naches,Washington,98937-0000,Rich  Rouleau,rrouleau@nvsd.org,509.457.8781," Public School, Regular School",P,High School,Public,98937,53077,Yakima County
2116,Davis High School,Doesn't Teach Computer Science,0.0,0.0,-120.51600090000001,46.59591906,746,46.595925,-120.516015,39801,Educational Service District 105,39007,Yakima School District,Davis High School,9,12,212 S 6th Ave, ,Yakima,Washington,98902-3303,Ryan  Mcdaniel,mcdaniel.ryan@yakimaschools.org,509.573.2501," Public School, Regular School",P,High School,Public,98902,53077,Yakima County
4020,Yakima Valley Technical Skills Center,Doesn't Teach Computer Science,0.0,0.0,-120.4784632,46.5895218,2321,46.58952775,-120.47847730000001,39801,Educational Service District 105,39007,Yakima School District,Yakima Valley Technical Skills Center,9,12,1120 S 18th St, ,Yakima,Washington,98901,Dennis  Matson,matson.dennis@yakimaschools.org,509.573.5501," Public School, Vocational/technical school",V,High School,Public,98901,53077,Yakima County
2240,Zillah High School,Doesn't Teach Computer Science,0.0,0.0,-120.244942,46.40058905,1308,46.400595,-120.244956,39801,Educational Service District 105,39205,Zillah School District,Zillah High School,9,12,1602 Second Avenue, ,Zillah,Washington,98953-9682,Mike  Torres,mike.torres@zillahschools.org,509.829.5565," Public School, Regular School",P,High School,Public,98953,53077,Yakima County
